link,status
https://www.avito.ru/ufa/avtomobili/geely_monjaro_2.0_at_2023_48_000_km_7361812031,done
https://www.avito.ru/krasnodar/avtomobili/geely_monjaro_2.0_at_2025_1_km_7257387307,done
https://www.avito.ru/essentuki/avtomobili/geely_monjaro_2.0_at_2025_30_km_7348076829,done
https://www.avito.ru/moskva/avtomobili/geely_monjaro_2.0_at_2023_50_000_km_7314293511,err
https://www.avito.ru/omsk/avtomobili/geely_monjaro_2.0_amt_2021_18_000_km_7332466474,err
https://www.avito.ru/moskva/avtomobili/geely_monjaro_2.0_at_2024_7328768525,done
https://www.avito.ru/tyumen/avtomobili/geely_monjaro_2.0_at_2022_23_000_km_7298170508,done
https://www.avito.ru/sankt-peterburg/avtomobili/geely_monjaro_2.0_at_2024_7383498949,err
https://www.avito.ru/saratov/avtomobili/geely_monjaro_2.0_at_2024_4576910643,err
https://www.avito.ru/sankt-peterburg/avtomobili/geely_monjaro_2.0_at_2023_45_000_km_7369674885,done
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4254126413,err
https://www.avito.ru/novorossiysk/avtomobili/voyah_dream_1.5_at_2023_10_000_km_3958870143,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2025_30_km_7337146089,err
https://www.avito.ru/chelyabinsk/avtomobili/voyah_dream_1.5_at_2023_33_422_km_7363024834,done
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2025_7325335766,err
https://www.avito.ru/krasnodar/avtomobili/voyah_dream_1.5_at_2023_13_340_km_7336062163,done
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2025_4702292129,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4285685485,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_7293870695,done
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4253722612,err
https://www.avito.ru/omsk/avtomobili/voyah_dream_1.5_at_2023_23_000_km_7349907279,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/voyah_dream_1.5_at_2023_7_192_km_4761513905,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_7293181310,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/voyah_dream_1.5_at_2025_7370939475,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_7293509732,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2025_7325505381,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4622290638,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2023_19_696_km_4535446592,err
https://www.avito.ru/moskva/avtomobili/voyah_dream_1.5_at_2024_4638109533,err
https://www.avito.ru/krasnodar/avtomobili/voyah_dream_1.5_at_2023_55_412_km_7361501322,done
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2024_50_km_7290350629,done
https://www.avito.ru/moskva/avtomobili/gac_m8_2.0_at_2024_12_km_7335310821,err
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2023_18_560_km_7349968070,err
https://www.avito.ru/mytischi/avtomobili/gac_m8_2.0_at_2023_3998069570,done
https://www.avito.ru/kizilyurt/avtomobili/gac_m8_2.0_at_2023_29_000_km_4874075045,done
https://www.avito.ru/bryansk/avtomobili/gac_m8_2.0_at_2024_10_000_km_4253464107,done
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2023_208_km_7246191359,err
https://www.avito.ru/novosibirsk/avtomobili/gac_m8_2.0_at_2024_20_km_4750110397,err
https://www.avito.ru/tyumen/avtomobili/gac_m8_2.0_at_2024_1_945_km_7281500817,err
https://www.avito.ru/kazan/avtomobili/gac_m8_2.0_at_2024_24_000_km_7316378024,done
https://www.avito.ru/novosibirsk/avtomobili/gac_m8_2.0_at_2023_30_000_km_4761684283,err
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2024_7373637092,done
https://www.avito.ru/sarapul/avtomobili/gac_m8_2.0_at_2024_7336044195,err
https://www.avito.ru/rostov-na-donu/avtomobili/gac_m8_2.0_at_2024_7207310909,err
https://www.avito.ru/novosibirsk/avtomobili/gac_m8_2.0_at_2023_58_446_km_7360776713,done
https://www.avito.ru/sankt-peterburg/avtomobili/gac_gs8_2.0_at_2024_7379400061,done
https://www.avito.ru/krasnodar/avtomobili/gac_m8_2.0_at_2023_50_000_km_4630704524,err
https://www.avito.ru/sankt-peterburg/avtomobili/gac_gs8_2.0_at_2024_7379892701,done
https://www.avito.ru/omsk/avtomobili/gac_m8_2.0_at_2023_38_000_km_7343762069,done
https://www.avito.ru/ekaterinburg/avtomobili/gac_m8_2.0_at_2024_18_500_km_7341226521,err
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_7309724008,done
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_7309795997,done
https://www.avito.ru/sankt-peterburg/avtomobili/hongqi_hq9_2.0_at_2023_4551422021,done
https://www.avito.ru/almetevsk/avtomobili/hongqi_hq9_2.0_at_2022_3_500_km_4837535193,err
https://www.avito.ru/novoivanovskoe/avtomobili/hongqi_hq9_2.0_at_2023_25_000_km_7291330502,err
https://www.avito.ru/sankt-peterburg/avtomobili/hongqi_hq9_2.0_at_2023_4551319362,done
https://www.avito.ru/elektrostal/avtomobili/hongqi_hq9_2.0_at_2022_36_500_km_4177080747,done
https://www.avito.ru/zarechye/avtomobili/hongqi_hq9_2.0_at_2022_3535472869,done
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_11_253_km_7329970166,err
https://www.avito.ru/samara/avtomobili/hongqi_hq9_2.0_at_2022_3952226275,err
https://www.avito.ru/zarechye/avtomobili/hongqi_hq9_2.0_at_2022_20_261_km_3958471543,err
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_12_300_km_4870056187,err
https://www.avito.ru/velikiy_novgorod/avtomobili/hongqi_hq9_2.0_at_2022_9_000_km_4819316504,done
https://www.avito.ru/sankt-peterburg/avtomobili/hongqi_hq9_2.0_at_2022_7_800_km_7269293519,done
https://www.avito.ru/vladivostok/avtomobili/hongqi_hq9_2.0_at_2023_21_000_km_4653922617,err
https://www.avito.ru/vladivostok/avtomobili/hongqi_hq9_2.0_at_2023_19_000_km_7285902793,done
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_3_123_km_4406312316,err
https://www.avito.ru/moskva/avtomobili/hongqi_hq9_2.0_at_2022_7_586_km_7344807057,done
https://www.avito.ru/vladivostok/avtomobili/hongqi_hq9_2.0_at_2023_5_000_km_4704160228,err
https://www.avito.ru/vladivostok/avtomobili/hongqi_hq9_2.0_at_2023_20_000_km_4704133959,err
https://www.avito.ru/mytischi/avtomobili/ford_transit_2.2_mt_2022_5_000_km_3907569254,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/man_tge_2.0_mt_2024_4405566692,err
https://www.avito.ru/kozmodemyansk/avtomobili/ldv_maxus_2.5_mt_2009_220_000_km_4592337512,done
https://www.avito.ru/samara/avtomobili/citroen_jumpy_1.6_mt_2014_359_428_km_7279633089,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_crafter_2.0_at_2024_4458997240,err
https://www.avito.ru/kazan/avtomobili/gaz_sobol_2752_2.7_mt_2025_4565563997,done
https://www.avito.ru/kazan/avtomobili/gaz_sobol_2752_2.7_mt_2025_4566182818,err
https://www.avito.ru/izhevsk/avtomobili/gaz_sobol_2752_2.7_mt_2025_7305531689,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_caravelle_2.0_mt_2024_4427164108,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_crafter_2.0_at_2024_4459475779,err
https://www.avito.ru/kazan/avtomobili/gaz_gazel_3221_2.9_mt_2025_4566419411,err
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_caravelle_2.0_amt_2024_7242166603,
https://www.avito.ru/nizhniy_novgorod/avtomobili/volkswagen_crafter_2.0_at_2024_4458846426,
https://www.avito.ru/nizhniy_novgorod/avtomobili/gaz_sobol_2752_2.7_mt_2025_3153427352,
https://www.avito.ru/izhevsk/avtomobili/gaz_sobol_2752_2.7_mt_2025_7305591004,
https://www.avito.ru/kazan/avtomobili/renault_trafic_2.0_mt_2006_125_000_km_7223828600,
https://www.avito.ru/vladimir/avtomobili/citroen_jumpy_1.6_mt_2015_123_456_km_4168252877,
https://www.avito.ru/nizhniy_novgorod/avtomobili/gaz_sobol_2752_2.9_mt_2025_7314191735,
https://www.avito.ru/izhevsk/avtomobili/gaz_sobol_2752_2.7_mt_2025_4873459705,
https://www.avito.ru/ufa/avtomobili/gaz_sobol_2752_2.7_mt_2024_765_km_4396753148,
https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2024_4172996527,
https://www.avito.ru/surgut/avtomobili/vaz_lada_granta_1.6_mt_2024_4172938527,
https://www.avito.ru/cheboksary/avtomobili/land_rover_range_rover_velar_2.0_at_2018_206_000_km_4753823343,
https://www.avito.ru/ekaterinburg/avtomobili/changan_new_star_truck_1.2_mt_2024_3949266484,
https://www.avito.ru/sankt-peterburg/avtomobili/skoda_octavia_1.8_mt_2013_201_000_km_7218286226,
https://www.avito.ru/perm/avtomobili/haval_f7_2.0_amt_2025_7335021746,
https://www.avito.ru/nizhniy_novgorod/avtomobili/kia_rio_1.4_at_2011_147_500_km_7377105962,
https://www.avito.ru/perm/avtomobili/lifan_smily_320_1.3_mt_2011_177_000_km_7361254732,
https://www.avito.ru/moskva/avtomobili/skoda_octavia_1.6_at_2021_71_200_km_7324265375,
https://www.avito.ru/kemerovo/avtomobili/peugeot_expert_1.6_mt_2014_153_400_km_4613563077,
https://www.avito.ru/tlyustenhabl/avtomobili/kia_venga_1.6_at_2011_181_000_km_7204304497,
https://www.avito.ru/samara/avtomobili/vaz_lada_kalina_1.6_mt_2005_170_000_km_7285585007,
https://www.avito.ru/voronezh/avtomobili/haval_jolion_1.5_amt_2025_7216769771,
https://www.avito.ru/yaroslavl/avtomobili/toyota_rav4_2.0_mt_2013_197_205_km_7362386898,
https://www.avito.ru/levokumka/avtomobili/vaz_lada_vesta_1.6_mt_2018_102_000_km_7297075108,
https://www.avito.ru/mahachkala/avtomobili/hyundai_elantra_1.5_cvt_2024_1_400_km_4856374720,
https://www.avito.ru/yaroslavl/avtomobili/chevrolet_cruze_1.8_at_2012_178_000_km_7346188263,
https://www.avito.ru/stavropol/avtomobili/volkswagen_touran_1.4_amt_2017_181_000_km_4577220546,
https://www.avito.ru/meleuz/avtomobili/vaz_lada_priora_1.6_mt_2008_182_000_km_7360785284,
https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_4.0_at_2024_9_000_km_7330730142,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/avtobetononasos_sany_syg5261thb_370c-10_2025_3866009034,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/avtobetononasos_sany_syg5445thbes_560c-10_2025_3801618967,
https://www.avito.ru/perm/gruzoviki_i_spetstehnika/man_tga_18.412_2001_7385424025,
https://www.avito.ru/cheboksary/gruzoviki_i_spetstehnika/kolesnyy_buldozer_kirovets_k-703ma-dm15_2022_4271308365,
https://www.avito.ru/pilna/gruzoviki_i_spetstehnika/seyalka_elvorti_chervona_zirka_astra_sz-3.6_1996_7369502440,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/traktor_mtz_belarus_belarus-1523_2024_4681981595,
https://www.avito.ru/barnaul/gruzoviki_i_spetstehnika/traktor_mtz_belarus_1221.3_2024_4681491299,
https://www.avito.ru/yakshur-bodya/gruzoviki_i_spetstehnika/traktor_mtz_belarus_922.3_2013_7291997299,
https://www.avito.ru/podolsk/gruzoviki_i_spetstehnika/bortovoy_gruzovik_gaz_gazon_next_2023_7382386055,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/scania_r164_2012_4526269090,
https://www.avito.ru/tula/gruzoviki_i_spetstehnika/traktor_mtz_belarus_82.1_2024_7209435730,
https://www.avito.ru/krasnoyarsk/gruzoviki_i_spetstehnika/frontalnyy_pogruzchik_sinomach_937h_2024_4363561068,
https://www.avito.ru/mglin/gruzoviki_i_spetstehnika/traktor_mtz_belarus_82_1988_4471016547,
https://www.avito.ru/emmauss/gruzoviki_i_spetstehnika/plug_86_mehanicheskiy_zavod_psk-5_1991_4278108791,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/tent_ot_gazeli_nekst_7373775107,
https://www.avito.ru/miass/gruzoviki_i_spetstehnika/samosval_ural_55571_2010_7387624710,
https://www.avito.ru/himki/gruzoviki_i_spetstehnika/polupritsep_shtornyy_koluman_s_2024_7354843683,
https://www.avito.ru/ipatovo/gruzoviki_i_spetstehnika/kombayn_niva-selhoztehnika_ska-5_1991_4327033515,
https://www.avito.ru/stavropol/gruzoviki_i_spetstehnika/samosval_6_m_kamaz_55111_1989_7361011031,
https://www.avito.ru/ulan-ude/gruzoviki_i_spetstehnika/mazda_bongo_brawny_tselnometallicheskiy_2012_7385190771,
https://www.avito.ru/irkutsk/gruzoviki_i_spetstehnika/frontalnyy_pogruzchik_sinomach_937h_2024_4364030292,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/traktor_tzr_te-354_2024_4437074088,
https://www.avito.ru/vladivostok/gruzoviki_i_spetstehnika/mini-pogruzchik_sunward_swtl4528_2024_3949728525,
https://www.avito.ru/elektrostal/gruzoviki_i_spetstehnika/multilift_faw_8x4_velmash_vk_t26_palfinger_4116522275,
https://www.avito.ru/cheboksary/gruzoviki_i_spetstehnika/mini-traktor_tzr_t-25_2024_4436610777,
https://www.avito.ru/sterlitamak/gruzoviki_i_spetstehnika/otval_na_mtz.yumz_4591590729,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/mini-ekskavator_bobcat_e20_2022_7335882813,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/avtovyshka_isuzu_maxxpower_mx28s_le_7368674276,
https://www.avito.ru/ryazan/gruzoviki_i_spetstehnika/vibroplita_dlya_ekskavatora_4395293490,
https://www.avito.ru/slobodskoy/gruzoviki_i_spetstehnika/samosval_18_m_ural_58312a_2014_4286896597,
https://www.avito.ru/krasnoyarsk/gruzoviki_i_spetstehnika/sinomach_gty255_2024_4364120384,
https://www.avito.ru/tolyatti/gruzoviki_i_spetstehnika/volvo_fm12_2004_7287232005,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/vilochnyy_pogruzchik_ep_equipment_cpcd15t8_2025_7200826810,
https://www.avito.ru/krutiha/gruzoviki_i_spetstehnika/motoblok_mtz_-06_7266582858,
https://www.avito.ru/dolgoprudnyy/gruzoviki_i_spetstehnika/vilochnyy_pogruzchik_ep_equipment_cpcd15t8_2025_7200695073,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/vilochnyy_pogruzchik_ep_equipment_cpcd15t8_2025_7200227819,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/vilochnyy_pogruzchik_ep_equipment_cpcd15t8_2025_7200909336,
https://www.avito.ru/yuzhnouralsk/gruzoviki_i_spetstehnika/polupritsep_tral_tyazhelovoz_politrans_94184_2024_4423668659,
https://www.avito.ru/tolyatti/gruzoviki_i_spetstehnika/mercedes-benz_actros_1836_2007_7288025688,
https://www.avito.ru/kochenevo/gruzoviki_i_spetstehnika/traktor_2018_3453652915,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_dongfeng_c80n_2024_3792863213,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/gorodskoy_avtobus_dongfeng_k33-561_2024_4962321263,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_dongfeng_c80l_2024_4733508657,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_dongfeng_c80n_2024_3998476530,
https://www.avito.ru/tver/gruzoviki_i_spetstehnika/bortovoy_gruzovik_chayka-nn_na_jac_n90_s_kmu_hyva_2024_7345089360,
https://www.avito.ru/rostov-na-donu/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n90_2025_4704061333,
https://www.avito.ru/penza/gruzoviki_i_spetstehnika/refrizherator_25_m_spetsmobil-nn_na_jac_n90_2022_7221663637,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n90_s_kmu_xcmg_2023_4179727997,
https://www.avito.ru/moskovskaya_oblast_krasnoznamensk/gruzoviki_i_spetstehnika/evakuator_ooo_novyy_zavod_na_jac_n90_2023_4783481173,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2021_7365440637,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/evakuator_jac_n90_2022_7266911739,
https://www.avito.ru/chelyabinsk/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n90_2021_4795408259,
https://www.avito.ru/moskovskaya_oblast_krasnogorsk/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_38_m_spetsmobil-nn_na_jac_n90_2023_7322918485,
https://www.avito.ru/ramon/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2024_7352424780,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/refrizherator_ooo_novyy_zavod_na_jac_n90_2022_4573117068,
https://www.avito.ru/nizhniy_novgorod/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2022_7223419793,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n90_2022_7263216201,
https://www.avito.ru/rostov-na-donu/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n90_s_kmu_xcmg_2023_7335554841,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/bortovoy_gruzovik_ooo_novyy_zavod_na_jac_n90_s_kmu_tadano_2021_7246539404,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n90_2024_7383448249,
https://www.avito.ru/moskva_zelenograd/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2023_4657831974,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n90_2023_4913824401,
https://www.avito.ru/venev/gruzoviki_i_spetstehnika/refrizherator_ttm_tsentr_na_jac_n90_2023_7308046928,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2024_4170196279,
https://www.avito.ru/odintsovo/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2022_7323461926,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n120_2024_4636995273,
https://www.avito.ru/kommunarka/gruzoviki_i_spetstehnika/refrizherator_42_m_jac_n120_2022_7245972078,
https://www.avito.ru/vysokaya_gora/gruzoviki_i_spetstehnika/refrizherator_49_m_jac_n120_2020_7291157976,
https://www.avito.ru/yaroslavl/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_50_m_jac_n120_2019_7206668625,
https://www.avito.ru/dzerzhinsk/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n120x_2024_4432099711,
https://www.avito.ru/orel/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2021_4380961198,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2024_7359883518,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2018_4497005736,
https://www.avito.ru/voronezh/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2024_7298332702,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_40_m_jac_n120_2021_5003636014,
https://www.avito.ru/tver/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_52_m_chayka-nn_na_jac_n120_2024_7345412789,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/refrizherator_48_m_avtomehanicheskiy_zavod_na_jac_n120_2024_7330897422,
https://www.avito.ru/nizhniy_novgorod/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2019_4492028991,
https://www.avito.ru/lermontov/gruzoviki_i_spetstehnika/bortovoy_gruzovik_rus-ven_na_jac_n120_2023_7388790766,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2022_4890253971,
https://www.avito.ru/zernograd/gruzoviki_i_spetstehnika/musorovoz_jac_n120_7216413541,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2018_4099014361,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/evakuator_tsentrtranstehmash_na_jac_n120_2024_7363414441,
https://www.avito.ru/izhevsk/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n120_2021_7232869866,
https://www.avito.ru/noginsk/gruzoviki_i_spetstehnika/shassi_sitrak_c7h_2024_7226790541,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/sitrak_c7h_2023_4624787361,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/sitrak_c7h_2024_4634760128,
https://www.avito.ru/uspenskoe/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7371655346,
https://www.avito.ru/perm/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7224239140,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/sitrak_c7h_2023_4301130774,
https://www.avito.ru/vidnoe/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7208085669,
https://www.avito.ru/bryansk/gruzoviki_i_spetstehnika/sitrak_c7h_2023_4977869414,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7333562709,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7214326777,
https://www.avito.ru/himki/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7248426420,
https://www.avito.ru/saransk/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7268410782,
https://www.avito.ru/saratov/gruzoviki_i_spetstehnika/sitrak_c7h_max_s_polupritsepom_2023_4784248244,
https://www.avito.ru/engels/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7204149622,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/sitrak_c7h_2023_4537216548,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7207389937,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_7333491335,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/sitrak_c7h_2023_4498645876,
https://www.avito.ru/bryansk/gruzoviki_i_spetstehnika/sitrak_c7h_max_2024_4567131123,
https://www.avito.ru/kropotkin/gruzoviki_i_spetstehnika/sitrak_c7h_max_2024_7370599620,
https://www.avito.ru/anapa/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_7353384363,
https://www.avito.ru/surgut/gruzoviki_i_spetstehnika/samosval_20_m_shacman_sx3258dt385_2022_4754583159,
https://www.avito.ru/nizhnekamsk/gruzoviki_i_spetstehnika/samosval_20_m_shacman_sx3258dr384_2018_4498794218,
https://www.avito.ru/voronezh/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2011_7337334507,
https://www.avito.ru/argayash/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2013_3277639641,
https://www.avito.ru/lesnoy_gorodok/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_4392227828,
https://www.avito.ru/tyumen/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2022_7304165757,
https://www.avito.ru/chelyabinsk/gruzoviki_i_spetstehnika/samosval_shacman_f3000_2021_4469401647,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2021_3703409118,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2020_7355128094,
https://www.avito.ru/rostov-na-donu/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_4697983193,
https://www.avito.ru/ramenskoe/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2022_7388957221,
https://www.avito.ru/nevinnomyssk/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_4643129662,
https://www.avito.ru/gostagaevskaya/gruzoviki_i_spetstehnika/shacman_sx3258_4993643166,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2022_7388596736,
https://www.avito.ru/solyanka/gruzoviki_i_spetstehnika/samosval_shacman_sx3258_2019_7233745872,
https://www.avito.ru/shahunya/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dt385_2022_4763220468,
https://www.avito.ru/ryazan/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_4627533804,
https://www.avito.ru/miass/gruzoviki_i_spetstehnika/zernovoz_60_m_avtomaster_na_shacman_sx3258_2024_4361653399,
https://www.avito.ru/noyabrsk/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2018_7285411382,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/scania_g440la4x2hna_2021_4874376649,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/mini-pogruzchik_leite_lt-480z_2024_7366832837,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/kosilka_bezhetskselmash_krn-21_2021_7376302164,
https://www.avito.ru/irkutsk/gruzoviki_i_spetstehnika/gusenichnyy_vezdehod_7346530340,
https://www.avito.ru/mineralnye_vody/gruzoviki_i_spetstehnika/gorodskoy_avtobus_paz_32054_2012_7385472403,
https://www.avito.ru/velikie_luki/gruzoviki_i_spetstehnika/pogruzchik_pku-03_na_traktor_sintay_xt_244_4424171878,
https://www.avito.ru/shishkin_les/gruzoviki_i_spetstehnika/man_tgx_18.400_2008_4346540995,
https://www.avito.ru/vidnoe/gruzoviki_i_spetstehnika/samosval_26_m_howo_zz3327s3847e_2021_7382402761,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_43_m_spetsmobil-nn_na_kamaz_4308-69_g5_2024_7238100400,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/volvo_fm_truck_6x4_2019_7337378590,
https://www.avito.ru/issa/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847d_2014_2470923726,
https://www.avito.ru/voronezh/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3247_2008_4405069922,
https://www.avito.ru/nefteyugansk/gruzoviki_i_spetstehnika/samosval_howo_zz3327s3847e_2021_7287364375,
https://www.avito.ru/verhneuralsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647w_2007_7347769865,
https://www.avito.ru/kulebaki/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847w_2007_7356260018,
https://www.avito.ru/voronezh/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847c_2012_4587410248,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/samosval_18_m_howo_zz3327n3647c_2008_4476560904,
https://www.avito.ru/chelyabinsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2008_7356347922,
https://www.avito.ru/dyurtyuli/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647w_2007_4081540530,
https://www.avito.ru/pskov/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2008_4147559763,
https://www.avito.ru/stavropol/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2008_4585143231,
